params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split0_f1_score,split1_f1_score,split2_f1_score,split3_f1_score,split4_f1_score,mean_test_score,std_test_score,mean_f1_score,std_f1_score,rank_test_score
"N=1, G=5, K=5",0.9250000715255737,0.9083333611488342,0.8916667103767395,0.8416666984558105,0.9250000715255737,0.9242894793076429,0.9077811636312098,0.8913227513227514,0.8415220293724966,0.925057777155263,0.8983333826065063,0.03091207459202149,0.8979946401578728,0.030832702967111957,68.0
"N=1, G=3, K=3",0.9583333730697632,0.9000000357627869,0.8750000596046448,0.8916667103767395,0.8666667342185974,0.9582010582010582,0.9001398601398601,0.8738157988460717,0.8906403589999289,0.8631302827164091,0.8983333826065063,0.032231790795381056,0.8971854717806655,0.033106996884000345,68.0
"N=4, G=3, K=3",0.8916667103767395,0.9166666865348816,0.8666667342185974,0.9083333611488342,0.9000000357627869,0.8901998710509349,0.9165023936919178,0.8656436487638535,0.908042328042328,0.8995475113122171,0.8966667056083679,0.017159367203848273,0.8959871505722502,0.017510564690762245,70.0
"N=2, G=20, K=3",0.9416667222976685,0.9000000357627869,0.8416666984558105,0.8916667103767395,0.9083333611488342,0.9414814814814816,0.9001398601398601,0.8415220293724966,0.8910141024732477,0.9077811636312098,0.8966667056083679,0.0323178717818895,0.8963877274196592,0.0323000192300621,70.0
"N=2, G=5, K=5",0.9250000715255737,0.8666667342185974,0.8750000596046448,0.9333333969116211,0.8750000596046448,0.9247619047619047,0.8664038299070685,0.874247041315286,0.9330316742081448,0.8746031746031746,0.8950000643730164,0.02818589289619126,0.8946095249591156,0.028269678416159176,72.0
"N=1, G=10, K=5",0.9416667222976685,0.8833333849906921,0.9250000715255737,0.8583333492279053,0.8583333492279053,0.9413152859471334,0.8834965034965035,0.9247619047619047,0.8584424679599412,0.8549909255898367,0.893333375453949,0.03431878651153232,0.8926014175510639,0.034847152866263165,73.0
"N=4, G=20, K=5",0.9500000476837158,0.9000000357627869,0.8416666984558105,0.9000000357627869,0.8666667342185974,0.9497737556561087,0.8995475113122171,0.8419652210349885,0.8988571428571428,0.8651428571428571,0.8916667103767395,0.03651483771112688,0.8910572976006629,0.03650242174771701,74.0
"N=1, G=10, K=3",0.8916667103767395,0.8750000596046448,0.9166666865348816,0.8916667103767395,0.8666667342185974,0.8896907216494846,0.874247041315286,0.9160272804774083,0.8913227513227514,0.8656436487638535,0.8883333802223206,0.017159367203848273,0.8873862887057568,0.017242359307369684,75.0
"N=1, G=20, K=5",0.9250000715255737,0.9000000357627869,0.8916667103767395,0.8750000596046448,0.8416666984558105,0.9249314875974984,0.9001398601398601,0.8918699186991871,0.8750962952587716,0.8420528186189116,0.8866667151451111,0.027688755681463267,0.8868180760628459,0.027557037587764076,76.0
"N=2, G=20, K=5",0.9000000357627869,0.8416666984558105,0.8500000238418579,0.8833333849906921,0.9250000715255737,0.9,0.8420521739130433,0.8493212669683258,0.8824381926683718,0.9245482247891715,0.8800000429153443,0.03100180607665727,0.8796719716677825,0.030890688783436416,77.0
"N=1, G=20, K=3",0.9166666865348816,0.8416666984558105,0.8416666984558105,0.8750000596046448,0.8916667103767395,0.9166666666666666,0.8420528186189116,0.8420528186189116,0.8752357008170963,0.8913227513227514,0.8733333706855774,0.02905932455820339,0.8734661512088675,0.02885088885312568,78.0
"N=2, G=5, K=3",0.8916667103767395,0.8750000596046448,0.8583333492279053,0.8333333730697632,0.8750000596046448,0.8906403589999289,0.8752357008170963,0.8586004609260424,0.8314285714285714,0.874247041315286,0.8666667103767395,0.019720272324519342,0.866030426697385,0.020051889560543518,79.0
"N=1, G=5, K=3",0.8833333849906921,0.8500000238418579,0.9000000357627869,0.8250000476837158,0.8666667342185974,0.8809027777777778,0.8493212669683258,0.9001398601398601,0.8248401377274963,0.8660633484162896,0.86500004529953,0.026034165942500704,0.8642534782059499,0.02586383403454623,80.0
"N=6, G=50, K=3",0.9583333730697632,0.9333333969116211,0.9583333730697632,0.9416667222976685,0.45000001788139343,0.9582010582010582,0.9330316742081448,0.9582952708874991,0.9414814814814816,0.27931034482758627,0.8483333766460419,0.1994018956714496,0.814063965921154,0.26755490833191914,81.0
"N=7, G=50, K=3",0.9583333730697632,0.9416667222976685,0.9416667222976685,0.9083333611488342,0.45000001788139343,0.9582952708874991,0.9416133792424987,0.9416133792424987,0.908042328042328,0.27931034482758627,0.8400000393390655,0.19567547946841626,0.8057749404484822,0.2637385838715154,82.0
"N=5, G=50, K=3",0.9583333730697632,0.9416667222976685,0.9333333969116211,0.9166666865348816,0.45000001788139343,0.9582952708874991,0.9416133792424987,0.9334816462736373,0.916289592760181,0.27931034482758627,0.8400000393390655,0.19546242578082607,0.8057980467982805,0.2635913471691616,82.0
"N=4, G=50, K=3",0.9500000476837158,0.9166666865348816,0.9500000476837158,0.9250000715255737,0.45000001788139343,0.95,0.916289592760181,0.95,0.9245482247891715,0.27931034482758627,0.8383333742618561,0.1946221528039335,0.8040296324753877,0.262705940928863,84.0
"N=8, G=50, K=3",0.9333333969116211,0.9333333969116211,0.9416667222976685,0.9250000715255737,0.45000001788139343,0.9330316742081448,0.9330316742081448,0.9417116044540935,0.9242894793076429,0.27931034482758627,0.8366667211055756,0.1934051772067137,0.8022749554011226,0.2615403395585255,85.0
"N=3, G=50, K=3",0.9333333969116211,0.9166666865348816,0.9666666984558105,0.9166666865348816,0.45000001788139343,0.9325714285714286,0.9165023936919178,0.9666666666666667,0.9165023936919178,0.27931034482758627,0.8366666972637177,0.19419349558730742,0.8023106454899034,0.2621410301779588,86.0
"N=9, G=50, K=3",0.9250000715255737,0.9333333969116211,0.8916667103767395,0.9000000357627869,0.45000001788139343,0.9245482247891715,0.9330316742081448,0.89193087589715,0.8995475113122171,0.27931034482758627,0.820000046491623,0.18563705650647,0.785673726206854,0.25363839850938,87.0
"N=1, G=50, K=3",0.9166666865348816,0.9083333611488342,0.8666667342185974,0.8916667103767395,0.45000001788139343,0.9157142857142857,0.908042328042328,0.8651428571428571,0.8910141024732477,0.27931034482758627,0.8066667020320892,0.17914923110669487,0.7718447836400609,0.24687820285116754,88.0
"N=2, G=50, K=3",0.9166666865348816,0.9000000357627869,0.9083333611488342,0.8500000238418579,0.45000001788139343,0.9165023936919178,0.8988571428571428,0.9077811636312098,0.8482857142857142,0.27931034482758627,0.8050000250339509,0.17900962468699905,0.7701473518587142,0.24655857148593857,89.0
"N=2, G=50, K=5",0.45000001788139343,0.8583333492279053,0.9666666984558105,0.8500000238418579,0.8416666984558105,0.27931034482758627,0.8564152159896842,0.9667132867132867,0.8488491048593351,0.8415220293724966,0.7933333575725555,0.17759192043978045,0.7585619963524778,0.24397478837075967,90.0
